"country_name","cowcode","year","v2x_polyarchy","v2elparlel","v2lgbicam","v2jureview","v2csstruc_0","v2csstruc_1","v2csstruc_2","v2csstruc_3","v2x_feduni","v2x_divparctrl","e_v2xlg_legcon_5c","v2xcl_rol","lvaw_garriga","gdp_constant_2015_us","gdp_per_capita_constant_2015_us","gini_index","multidimensional_poverty_headcount_ratio_percent_of_total_population","population_total","poverty_gap_at_2_15_a_day_2017_ppp_percent","hp_democracy","lp_democracy"
"Japan",740,2013,0.825,NA,2,1.54,0,0.417,0.5,0.083,0.994,-0.1,1,0.97,NA,4363702302795.86,34239.8862473683,32.9,NA,127445000,0.2,1,0
"Japan",740,2014,0.825,2,2,1.54,0,0.417,0.5,0.083,0.994,-0.1,1,0.97,NA,4376627829637.51,34386.905855287,NA,NA,127276000,NA,1,0
"Japan",740,2015,0.825,NA,2,1.54,0,0.455,0.455,0.091,0.994,-0.1,1,0.969,NA,4444930651964.18,34960.6393843385,NA,NA,127141000,NA,1,0
"Japan",740,2016,0.825,NA,2,1.54,0,0.455,0.455,0.091,0.994,-0.1,1,0.969,NA,4478437728055.55,35242.1993771881,NA,NA,127076000,NA,1,0
"Japan",740,2017,0.823,2,2,1.54,0,0.444,0.444,0.111,0.994,-0.1,1,0.969,NA,4553466417292.21,35861.9728545838,NA,NA,126972000,NA,1,0
"Japan",740,2018,0.838,NA,2,1.54,0,0.444,0.444,0.111,0.994,-0.1,1,0.969,NA,4580061760588.24,36117.2276899342,NA,NA,126811000,NA,1,0
"Japan",740,2019,0.833,NA,2,1.54,0,0.5,0.333,0.167,0.994,-0.1,1,0.969,NA,4569053543631.89,36081.0653118215,NA,NA,126633000,NA,1,0
"Japan",740,2020,0.832,NA,2,1.54,0,0.5,0.5,0,0.994,-0.059,1,0.961,NA,4363130661935.36,34556.4399294744,NA,NA,126261000,NA,1,0
"Japan",740,2021,0.835,2,2,1.54,0,0.5,0.5,0,0.994,-0.059,1,0.961,NA,4433848088471.94,35278.4205119992,NA,NA,125681593,NA,1,0
"Latvia",367,1990,0.555,1,1,-1.022,0.2,0.4,0.4,0,0.491,0.75,0.75,0.761,NA,NA,NA,NA,NA,2663151,NA,0,0
"Latvia",367,1991,0.603,NA,1,-1.022,0,0.2,0.8,0,0.491,0.75,0.75,0.875,NA,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,1992,0.687,NA,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.889,0.47983333,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,1993,0.75,1,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.913,0.47983333,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,1994,0.799,NA,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,1995,0.798,1,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,1996,0.797,NA,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,1997,0.813,NA,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,1998,0.812,1,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,1999,0.814,NA,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2000,0.814,NA,1,1.7,0,0,1,0,0.491,0.174,0.75,0.944,0.47983333,15925336690.4285,6726.50490609639,NA,NA,2367550,NA,1,0
"Latvia",367,2001,0.814,NA,1,1.7,0,0,1,0,0.491,0.174,0.75,0.944,0.47983333,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2002,0.814,1,1,1.7,0,0,1,0,0.491,0.174,1,0.944,0.8865,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2003,0.82,NA,1,1.7,0,0,1,0,0.491,0.174,1,0.944,0.8865,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2004,0.82,NA,1,1.7,0,0,0.8,0.2,0.491,0.174,1,0.946,0.8865,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2005,0.82,NA,1,1.7,0,0.444,0.556,0,0.491,0.174,0.75,0.946,0.8865,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2006,0.812,1,1,1.7,0,0.444,0.556,0,0.491,0.174,0.75,0.947,0.8865,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2007,0.781,NA,1,1.7,0,0.444,0.444,0.111,0.491,0.174,0.75,0.951,0.8865,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,2008,0.78,NA,1,1.7,0,0.444,0.444,0.111,0.491,0.174,0.75,0.952,0.8865,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,2009,0.781,NA,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.953,0.8865,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,2010,0.787,1,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.96,0.8865,NA,NA,NA,NA,NA,NA,0,0
"Latvia",367,2011,0.814,1,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.963,0.8865,NA,NA,NA,NA,NA,NA,1,0
"Latvia",367,2012,0.817,NA,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.966,0.8865,25246525349.5543,12410.3079947414,35.2,36.2,2034319,0.5,1,0
"Latvia",367,2013,0.83,NA,1,1.7,0,0.375,0.625,0,0.491,0.174,1,0.959,NA,25754168548.9922,12796.1677079946,35.5,35.1,2012647,0.6,1,0
"Latvia",367,2014,0.835,1,1,1.7,0,0.25,0.75,0,0.491,0.174,1,0.961,NA,26243522537.941,13162.6840536934,35.1,32.7,1993782,0.4,1,0
"Latvia",367,2015,0.839,NA,1,1.7,0,0.25,0.75,0,0.491,0.174,1,0.962,NA,27263090547.0617,13786.4567953114,34.2,30.9,1977527,0.4,1,0
"Latvia",367,2016,0.831,NA,1,1.7,0,0.143,0.857,0,0.491,0.174,1,0.936,NA,27908574080.4664,14242.4328198275,34.3,28.5,1959537,0.3,1,0
"Latvia",367,2017,0.824,NA,1,1.7,0,0.167,0.667,0.167,0.491,0.174,1,0.951,NA,28833209947.6394,14845.2771981948,35.6,28.2,1942248,0.3,1,0
"Latvia",367,2018,0.83,1,1,1.7,0,0.167,0.833,0,0.456,-0.107,1,0.951,NA,29983505203.5851,15558.2761097779,35.1,28.4,1927174,0.2,1,0
"Latvia",367,2019,0.831,NA,1,1.7,0,0.167,0.833,0,0.456,-0.107,1,0.951,NA,30728393325.3996,16056.035161786,34.5,27.3,1913822,0.2,1,0
"Latvia",367,2020,0.822,NA,1,1.7,0,0.167,0.833,0,0.479,-0.414,1,0.955,NA,29570216089.8789,15559.5946483588,NA,26,1900449,NA,1,0
"Latvia",367,2021,0.826,NA,1,1.7,0,0.167,0.833,0,0.489,-0.414,0.75,0.971,NA,30895581384.8363,16406.2260096775,NA,NA,1883162,NA,1,0
"Lithuania",368,1990,0.81,0,1,-1.675,0,0.2,0.8,0,0.469,1.319,1,0.919,NA,NA,NA,NA,NA,3697838,NA,1,0
"Lithuania",368,1991,0.795,NA,1,-1.675,0,0.2,0.8,0,0.469,1.564,1,0.913,NA,NA,NA,NA,NA,NA,NA,0,0
"Lithuania",368,1992,0.79,2,1,-1.675,0,0.237,0.763,0,0.469,-1.61,1,0.913,0.202375,NA,NA,NA,NA,NA,NA,0,0
"Lithuania",368,1993,0.823,NA,1,-1.002,0,0.4,0.6,0,0.469,-0.263,1,0.93,0.202375,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,1994,0.837,NA,1,0.601,0,0.4,0.6,0,0.482,-0.263,1,0.93,0.305125,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,1995,0.837,NA,1,0.601,0,0.4,0.6,0,0.482,-0.263,1,0.93,0.305125,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,1996,0.835,2,1,0.601,0,0.4,0.6,0,0.482,-1.399,1,0.933,0.305125,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,1997,0.838,NA,1,0.601,0,0.4,0.6,0,0.482,0.323,1,0.938,0.305125,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,1998,0.832,NA,1,0.601,0,0.4,0.6,0,0.482,0.323,1,0.938,0.305125,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,1999,0.832,NA,1,0.601,0,0.4,0.6,0,0.482,0.323,1,0.938,0.305125,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2000,0.829,2,1,0.601,0,0.4,0.6,0,0.482,-0.141,1,0.941,0.305125,22478991899.5918,6423.42067622444,NA,NA,3499536,NA,1,0
"Lithuania",368,2001,0.828,NA,1,0.601,0,0.4,0.6,0,0.482,0.796,1,0.957,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2002,0.828,NA,1,0.601,0,0.4,0.6,0,0.482,0.485,1,0.957,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2003,0.827,NA,1,0.601,0,0.2,0.8,0,0.482,0.485,1,0.957,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2004,0.828,2,1,0.601,0,0.2,0.8,0,0.482,0.485,1,0.955,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2005,0.829,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.955,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2006,0.829,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.959,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2007,0.829,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.965,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2008,0.833,2,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.968,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2009,0.851,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.968,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2010,0.853,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.968,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2011,0.852,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.968,0.844,NA,NA,NA,NA,NA,NA,1,0
"Lithuania",368,2012,0.847,2,1,0.601,0,0.1,0.9,0,0.482,0.573,1,0.968,0.844,37881055682.4922,12678.6926859879,35.1,32.5,2987773,0.7,1,0
"Lithuania",368,2013,0.837,NA,1,0.601,0,0,1,0,0.482,0.573,1,0.962,NA,39225860752.8062,13262.3344620771,35.3,30.8,2957689,0.5,1,0
"Lithuania",368,2014,0.835,NA,1,0.601,0,0,1,0,0.489,0.573,1,0.962,NA,40613283322.7621,13850.0001271199,37.7,27.3,2932367,0.7,1,0
"Lithuania",368,2015,0.841,NA,1,0.601,0,0,1,0,0.489,0.573,1,0.962,NA,41435533340.3883,14263.9645773495,37.4,29.3,2904910,0.5,1,0
"Lithuania",368,2016,0.834,2,1,0.601,0,0,1,0,0.489,0.573,1,0.961,NA,42479223269.264,14810.2517786273,38.4,30.1,2868231,0.7,1,0
"Lithuania",368,2017,0.812,NA,1,0.601,0,0,1,0,0.489,0.573,1,0.961,NA,44298437189.8902,15661.9962536775,37.3,29.6,2828403,0.8,1,0
"Lithuania",368,2018,0.824,NA,1,0.601,0,0,1,0,0.489,0.573,1,0.958,NA,46067411257.316,16443.5852875776,35.7,28.3,2801543,0.5,1,0
"Lithuania",368,2019,0.825,NA,1,0.601,0,0.143,0.857,0,0.489,0.573,1,0.951,NA,48174429493.2316,17241.2553476195,35.3,26.3,2794137,0.4,1,0
"Lithuania",368,2020,0.82,2,1,0.601,0,0.167,0.833,0,0.489,0.573,1,0.944,NA,48110631392.5078,17213.8143045269,NA,24.8,2794885,NA,1,0
"Lithuania",368,2021,0.797,NA,1,1.617,0,0.167,0.833,0,0.489,0.573,1,0.924,NA,50517847202.7011,18072.2883714254,NA,NA,2795321,NA,0,0
"Luxembourg",212,1990,0.871,NA,1,-0.152,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,25212438894.5285,66027.0758007817,NA,NA,381850,NA,1,0
"Luxembourg",212,1991,0.871,NA,1,-0.152,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1992,0.871,NA,1,-0.152,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1993,0.871,NA,1,-0.152,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1994,0.872,1,1,-0.152,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1995,0.873,NA,1,-0.152,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1996,0.873,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1997,0.873,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.32651317,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1998,0.873,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,1999,0.874,1,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2000,0.875,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,40369840661.3785,92527.7118069642,30.4,NA,436300,0,1,0
"Luxembourg",212,2001,0.875,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2002,0.875,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2003,0.875,NA,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2004,0.874,1,1,1.541,0,0,0.667,0.333,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2005,0.874,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2006,0.874,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2007,0.874,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2008,0.874,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2009,0.875,1,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2010,0.876,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2011,0.876,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Luxembourg",212,2012,0.876,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,0.8565,55477349852.5629,104487.744238704,34.3,18.4,530946,0,1,0
"Luxembourg",212,2013,0.877,1,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,NA,57236975164.3722,105338.956059283,32,19,543360,0.1,1,0
"Luxembourg",212,2014,0.881,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,NA,58738350255.7597,105583.937014123,31.2,19,556319,0.1,1,0
"Luxembourg",212,2015,0.881,NA,1,1.541,0,0.2,0.4,0.4,0.443,-0.406,1,0.982,NA,60071584216.1375,105462.012584423,32.9,18.5,569604,0.2,1,0
"Luxembourg",212,2016,0.881,NA,1,1.541,0,0.167,0.5,0.333,0.443,-0.406,1,0.982,NA,63062062076.8293,108351.452158933,31.7,19.8,582014,0.1,1,0
"Luxembourg",212,2017,0.881,NA,1,1.541,0,0.167,0.5,0.333,0.443,-0.406,1,0.982,NA,63892707778.4988,107142.127556443,34.5,21.5,596336,0.2,1,0
"Luxembourg",212,2018,0.881,1,1,1.541,0,0.2,0.4,0.4,0.431,-0.406,1,0.982,NA,65173358594.4511,107201.839944816,35.4,21.9,607950,0.1,1,0
"Luxembourg",212,2019,0.878,NA,1,1.541,0,0.2,0.4,0.4,0.431,-0.406,1,0.979,NA,67313525747,108570.027704794,34.2,20.6,620001,0.1,1,0
"Luxembourg",212,2020,0.878,NA,1,1.541,0,0,0.5,0.5,0.423,-0.406,1,0.969,NA,66117875823.1113,104879.256213901,NA,20.9,630419,NA,1,0
"Luxembourg",212,2021,0.878,NA,1,1.541,0,0,0.5,0.5,0.423,-0.406,1,0.971,NA,70671128109.0449,110584.330525678,NA,NA,639070,NA,1,0
"Malta",338,1990,0.728,NA,1,0.824,0,0.5,0.5,0,0,-0.228,0.5,0.945,0.4395,3568002219.01698,10074.2643900301,NA,NA,354170,NA,0,0
"Malta",338,1991,0.744,NA,1,0.824,0,0.5,0.5,0,0,-0.228,0.5,0.945,0.4395,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1992,0.777,1,1,0.824,0,0.5,0.5,0,0.437,-0.228,0.5,0.945,0.4395,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1993,0.782,NA,1,0.824,0,0.5,0.5,0,0.437,-0.228,0.5,0.945,0.4395,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1994,0.782,NA,1,0.824,0,0.5,0.5,0,0.437,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1995,0.782,NA,1,0.824,0,0.5,0.5,0,0.437,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1996,0.784,1,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1997,0.793,NA,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1998,0.793,1,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,1999,0.793,NA,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2000,0.793,NA,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.45333335,6705396316.43182,17189.4893099022,NA,NA,390087,NA,0,0
"Malta",338,2001,0.793,NA,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.45333335,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2002,0.793,NA,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.4235,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2003,0.794,1,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.4235,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2004,0.794,NA,1,0.824,0,0.5,0.5,0,0.432,-0.228,0.5,0.945,0.4235,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2005,0.794,NA,1,0.824,0,0.167,0.833,0,0.432,-0.228,0.5,0.945,0.4235,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2006,0.794,NA,1,0.824,0,0.167,0.833,0,0.432,-0.228,0.5,0.945,0.4235,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2007,0.787,NA,1,0.824,0,0.167,0.833,0,0.432,-0.228,0.5,0.945,0.8565,NA,NA,NA,NA,NA,NA,0,0
"Malta",338,2008,0.812,1,1,0.824,0,0.167,0.833,0,0.432,-0.228,0.5,0.945,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Malta",338,2009,0.826,NA,1,0.824,0,0.167,0.833,0,0.432,-0.228,0.5,0.945,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Malta",338,2010,0.826,NA,1,0.824,0,0.167,0.833,0,0.432,-0.228,0.5,0.945,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Malta",338,2011,0.826,NA,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.945,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Malta",338,2012,0.822,NA,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.945,0.8565,8913629091.31255,21221.5116404443,29.4,23.1,420028,0,1,0
"Malta",338,2013,0.796,1,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.933,NA,9401503716.85343,22070.9672741161,28.8,24.6,425967,0,0,0
"Malta",338,2014,0.78,NA,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.933,NA,10119171086.2088,23286.1231094786,29,23.9,434558,0,0,0
"Malta",338,2015,0.78,NA,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.921,NA,11091434483.5238,24921.6036820869,29.4,23,445053,0.1,0,0
"Malta",338,2016,0.776,NA,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.913,NA,11466485797.7253,25181.3653443136,29.1,20.3,455356,0.1,0,0
"Malta",338,2017,0.768,1,1,0.824,0,0.167,0.667,0.167,0.432,-0.228,0.5,0.891,NA,12736875214.8701,27215.6034839179,29.2,19.3,467999,0.1,0,0
"Malta",338,2018,0.762,NA,1,0.824,0,0.333,0.667,0,0.432,-0.228,0.5,0.89,NA,13505445497.6976,27867.5391488301,28.7,19,484630,0.1,0,0
"Malta",338,2019,0.771,NA,1,-0.29,0,0.333,0.667,0,0.432,-0.228,0.5,0.89,NA,14297018092.2995,28363.6102152105,31,20.1,504062,0.1,0,0
"Malta",338,2020,0.774,NA,1,0.859,0,0.333,0.667,0,0.432,-0.228,0.75,0.913,NA,13103388906.642,25427.0817776539,NA,19,515332,NA,0,0
"Malta",338,2021,0.777,NA,1,0.859,0,0.4,0.6,0,0.432,-0.228,0.75,0.906,NA,14336881449.2661,27737.9402697126,NA,NA,516869,NA,0,0
"Mauritius",590,1990,0.742,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.908,NA,3936940874.85648,3718.39236368112,NA,NA,1058775,NA,0,0
"Mauritius",590,1991,0.743,0,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.908,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1992,0.743,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.908,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1993,0.756,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.922,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1994,0.756,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.922,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1995,0.755,0,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.922,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1996,0.753,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.922,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1997,0.753,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.922,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1998,0.753,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.922,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,1999,0.753,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.924,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2000,0.755,0,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.924,NA,6568127786.77177,5533.9769181469,NA,NA,1186873,NA,0,0
"Mauritius",590,2001,0.755,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.924,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2002,0.758,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.924,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2003,0.758,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.924,NA,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2004,0.758,NA,1,1.467,0,0.429,0.571,0,0.439,-0.036,1,0.924,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2005,0.763,0,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.919,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2006,0.768,NA,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.919,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2007,0.768,NA,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.919,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2008,0.768,NA,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.919,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2009,0.768,NA,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.919,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2010,0.775,0,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.934,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2011,0.775,NA,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.937,0.51091665,NA,NA,NA,NA,NA,NA,0,0
"Mauritius",590,2012,0.775,NA,1,1.467,0,0.5,0.5,0,0.439,-0.036,1,0.937,0.51091665,10529721321.3822,8384.32378311196,38.5,NA,1255882,0.1,0,0
"Mauritius",590,2013,0.766,NA,1,1.76,0,0.429,0.571,0,0.444,0.245,1,0.919,NA,10883562719.2981,8646.99223638134,NA,NA,1258653,NA,0,0
"Mauritius",590,2014,0.761,0,1,1.76,0,0.429,0.571,0,0.444,0.245,1,0.918,NA,11291105972.0783,8954.55747253886,NA,NA,1260934,NA,0,0
"Mauritius",590,2015,0.786,NA,1,1.76,0,0.429,0.571,0,0.444,0.245,1,0.905,NA,11692287066.381,9260.44730250635,NA,NA,1262605,NA,0,0
"Mauritius",590,2016,0.786,NA,1,1.76,0,0.429,0.571,0,0.444,0.245,1,0.905,NA,12141029166.7439,9609.25098260424,NA,NA,1263473,NA,0,0
"Mauritius",590,2017,0.786,NA,1,1.76,0,0.167,0.833,0,0.444,0.245,1,0.879,NA,12604106487.4857,9966.7696658865,36.8,NA,1264613,0,0,0
"Mauritius",590,2018,0.789,NA,1,1.76,0,0.2,0.8,0,0.444,0.245,1,0.899,NA,13077980209.3224,10335.848574865,NA,NA,1265303,NA,0,0
