"country_name","cowcode","year","v2x_polyarchy","v2x_libdem","v2x_feduni","v2x_divparctrl","v2jureview","d_bicam","v2xcl_rol","e_gdppc","lvaw_garriga","ind_cso","libdem","erosion"
"Uruguay",165,2021,0.841,0.761,0.978,0.102,1.909,1,0.921,NA,NA,0.64,0,0
"Algeria",615,1990,0.354,0.145,0.24,1.642,-1.12,0,0.455,8.501,NA,0.44,0,1
"Angola",540,1990,0.076,0.056,0,-1.155,-0.198,0,0.142,3.048,NA,0.62,0,1
"Armenia",371,1990,0.573,0.338,0.173,1.37,-0.324,0,0.74,NA,NA,0.22,0,1
"Azerbaijan",373,1990,0.179,0.082,0,0.295,0.907,0,0.294,8.04,NA,0.31,0,1
"Belarus",370,1990,0.466,0.356,0.6,1.516,-0.373,0,0.666,11.421,0.727875,0.54,0,1
"Cameroon",471,1990,0.25,0.128,0.319,-1.564,-0.363,0,0.578,2.49,0.50145,0.76,0,1
"Chad",483,1990,0.12,0.047,0,-0.982,0.087,NA,0.178,1.061,0.50145,0.66,0,1
"China",710,1990,0.093,0.049,0,-1.17,-1.965,0,0.233,2.626,0.20617647,0.5,0,1
"Democratic Republic of the Congo",490,1990,0.178,0.054,0.379,-0.65,-2.4,0,0.111,1.337,0.430875,0.35,0,1
"Republic of the Congo",484,1990,0.158,0.067,0.396,-1.313,1.176,0,0.172,3.101,0.50145,0.66,0,1
"Djibouti",522,1990,0.178,0.085,0,-0.956,0.235,0,0.393,2.606,NA,0.57,0,1
"Dominican Republic",42,1990,0.447,0.247,0.477,-1.12,0.65,1,0.691,5.16,0.625,0.23,0,1
"Eritrea",531,1990,0.075,0.014,0,0.641,-1.758,NA,0.075,17.187,NA,0.52,0,1
"Gabon",481,1990,0.217,0.154,0.244,-0.863,-1.422,0,0.78,10.495,0.50145,0.46,0,1
"The Gambia",420,1990,0.464,0.333,0.16,-0.694,1.678,0,0.832,2.344,NA,0.52,0,1
"Georgia",372,1990,0.315,0.131,0,-0.85,-1.556,0,0.367,10.087,NA,0.22,0,1
"Guinea-Bissau",404,1990,0.103,0.051,0,-1.312,-0.088,0,0.242,1.508,NA,0.5,0,1
"Jamaica",51,1990,0.581,0.458,0.491,-0.876,0.948,1,0.834,5.911,0.3830139,0.7,0,1
"Kyrgyzstan",703,1990,0.259,0.137,0.065,1.63,0.397,0,0.597,5.571,NA,0.34,0,1
"Laos",812,1990,0.116,0.082,0.461,-0.314,-2.351,0,0.104,1.433,NA,0.59,0,1
"Libya",620,1990,0.072,0.052,0,-0.974,-1.691,0,0.138,13.321,NA,0.5,0,1
"Madagascar",580,1990,0.239,0.113,0.338,1.243,-0.425,0,0.468,1.308,NA,0.79,0,1
"Moldova",359,1990,0.424,0.306,0.315,1.11,1.51,0,0.595,6.459,NA,0.66,0,1
"Namibia",565,1990,0.539,0.41,0.839,-1.137,1.066,0,0.769,5.455,NA,0.57,0,1
"Palestine/West Bank",NA,1990,0.077,0.08,0,-1.248,-0.528,0,0.134,NA,NA,0.46,0,1
"Rwanda",517,1990,0.219,0.157,0,-1.552,0.844,0,0.473,1.106,NA,0.78,0,1
"Somalia",520,1990,0.147,0.041,0,-0.484,-0.649,0,0.049,1.659,0.409125,0.5,0,1
"Sri Lanka",780,1990,0.465,0.272,0.645,0.272,0.61,0,0.438,3.691,0.5755,0.52,0,1
"Eswatini",572,1990,0.122,0.107,0.439,-1.387,-0.586,1,0.364,5.55,NA,0.66,0,1
"Tajikistan",702,1990,0.256,0.126,0.061,0.266,0.583,0,0.577,4.921,NA,0.49,0,1
"Togo",461,1990,0.154,0.065,0,-1.219,-2.327,0,0.434,1.52,0.8015,0.47,0,1
"Trinidad and Tobago",52,1990,0.743,0.618,0.435,0.992,1.157,1,0.896,11.86,0.431375,0.76,0,0
"Trinidad and Tobago",52,1991,0.748,0.624,0.435,0.992,1.157,1,0.896,11.81,0.431375,0.76,0,0
"Trinidad and Tobago",52,1992,0.765,0.638,0.435,0.638,1.157,1,0.896,11.93,0.431375,0.76,0,0
"Trinidad and Tobago",52,1993,0.765,0.638,0.435,0.638,1.157,1,0.896,11.872,0.431375,0.76,0,0
"Trinidad and Tobago",52,1994,0.769,0.644,0.435,0.638,1.157,1,0.896,11.985,0.431375,0.76,0,0
"Trinidad and Tobago",52,1995,0.767,0.64,0.435,0.39,1.157,1,0.896,12.339,0.443875,0.76,0,0
"Trinidad and Tobago",52,1996,0.763,0.637,0.435,0.39,1.157,1,0.899,12.824,0.443875,0.76,0,0
"Trinidad and Tobago",52,1997,0.763,0.637,0.435,0.39,1.157,1,0.899,13.543,0.443875,0.76,0,0
"Trinidad and Tobago",52,1998,0.763,0.637,0.435,0.39,1.157,1,0.899,14.359,0.443875,0.76,0,0
"Trinidad and Tobago",52,1999,0.763,0.637,0.435,0.39,1.157,1,0.899,15.637,0.443875,0.76,0,0
"Trinidad and Tobago",52,2000,0.77,0.648,0.435,0.57,1.157,1,0.899,16.933,0.443875,0.76,0,0
"Trinidad and Tobago",52,2001,0.744,0.623,0.435,0.57,1.157,1,0.899,17.784,0.443875,0.76,0,0
"Trinidad and Tobago",52,2002,0.752,0.631,0.435,0.858,1.157,1,0.899,19.137,0.443875,0.76,0,0
"Trinidad and Tobago",52,2003,0.77,0.656,0.435,0.858,1.157,1,0.899,21.558,0.443875,0.76,0,0
"Trinidad and Tobago",52,2004,0.77,0.656,0.435,0.858,1.157,1,0.899,23.726,0.443875,0.76,0,0
"Trinidad and Tobago",52,2005,0.77,0.655,0.435,0.858,1.157,1,0.899,25.817,0.443875,0.6,0,0
"Trinidad and Tobago",52,2006,0.773,0.658,0.435,0.858,1.157,1,0.903,28.448,0.443875,0.6,0,0
"Trinidad and Tobago",52,2007,0.77,0.656,0.435,0.858,1.157,1,0.903,30.489,0.443875,0.6,0,0
"Trinidad and Tobago",52,2008,0.77,0.656,0.435,0.858,1.157,1,0.903,31.476,0.443875,0.6,0,0
"Trinidad and Tobago",52,2009,0.77,0.656,0.435,0.858,1.157,1,0.903,30.323,0.443875,0.6,0,0
"Trinidad and Tobago",52,2010,0.782,0.668,0.435,1.027,1.157,1,0.899,30.882,0.443875,0.53,0,0
"Trinidad and Tobago",52,2011,0.786,0.67,0.435,1.027,1.157,1,0.899,31.554,0.443875,0.53,0,0
"Trinidad and Tobago",52,2012,0.786,0.67,0.435,1.027,1.157,1,0.899,31.575,0.443875,0.53,0,0
"Trinidad and Tobago",52,2013,0.753,0.643,0.445,1.027,1.157,1,0.908,31.848,NA,0.47,0,0
"Trinidad and Tobago",52,2014,0.753,0.641,0.445,1.027,1.157,1,0.908,31.569,NA,0.47,0,0
"Trinidad and Tobago",52,2015,0.758,0.646,0.445,1.03,1.157,1,0.909,30.789,NA,0.47,0,0
"Trinidad and Tobago",52,2016,0.758,0.65,0.445,1.03,1.157,1,0.916,29.526,NA,0.46,0,0
"Trinidad and Tobago",52,2017,0.758,0.648,0.445,1.03,1.157,1,0.901,28.706,NA,0.39,0,0
"Trinidad and Tobago",52,2018,0.751,0.638,0.445,1.03,1.157,1,0.907,28.487,NA,0.39,0,0
"Trinidad and Tobago",52,2019,0.751,0.644,0.445,1.03,1.157,1,0.909,28.035,NA,0.39,0,0
"Trinidad and Tobago",52,2020,0.753,0.644,0.445,1.03,1.157,1,0.889,NA,NA,0.39,0,0
"Trinidad and Tobago",52,2021,0.775,0.655,0.445,1.03,1.157,1,0.866,NA,NA,0.39,0,0
"German Democratic Republic",265,1990,0.672,0.527,0.559,-0.293,-2.209,0,0.928,12.678,NA,0.42,0,1
"Palestine/Gaza",NA,2007,0.173,0.112,0.281,-1.207,-0.761,NA,0.464,NA,NA,0.5,0,1
"Somaliland",NA,1991,0.144,0.086,0,0.888,1.491,NA,0.563,NA,NA,0.18,0,1
"Uzbekistan",704,1990,0.205,0.071,0.011,0.845,-1.205,0,0.268,5.528,NA,0.29,0,1
"Austria",305,1990,0.863,0.783,0.97,-0.304,1.731,1,0.969,27.799,0.61375,1,0,0
"Austria",305,1991,0.867,0.785,0.97,-0.304,1.731,1,0.969,28.808,0.61375,1,0,0
"Austria",305,1992,0.866,0.784,0.97,-0.304,1.731,1,0.969,29.326,0.61375,1,0,0
"Austria",305,1993,0.865,0.784,0.97,-0.304,1.731,1,0.969,29.761,0.61375,1,0,0
"Austria",305,1994,0.866,0.784,0.97,-0.304,1.731,1,0.969,30.427,0.61375,1,0,0
"Austria",305,1995,0.868,0.785,0.97,-0.304,1.731,1,0.964,31.174,0.61375,1,0,0
"Austria",305,1996,0.867,0.786,0.97,-0.304,1.731,1,0.968,31.836,0.61375,1,0,0
"Austria",305,1997,0.867,0.786,0.97,-0.304,1.731,1,0.968,32.732,0.61375,1,0,0
"Austria",305,1998,0.871,0.789,0.97,-0.304,1.731,1,0.968,33.908,0.8565,1,0,0
"Austria",305,1999,0.871,0.789,0.97,-0.304,1.731,1,0.968,35.059,0.8565,1,0,0
"Austria",305,2000,0.866,0.791,0.97,-0.304,1.731,1,0.968,36.07,0.8565,0.78,0,0
"Austria",305,2001,0.866,0.791,0.97,-0.304,1.731,1,0.968,36.519,0.8565,0.78,0,0
"Austria",305,2002,0.866,0.791,0.97,-0.304,1.731,1,0.968,37.267,0.8565,0.78,0,0
"Austria",305,2003,0.865,0.789,0.97,-0.304,1.731,1,0.968,37.775,0.8565,0.78,0,0
"Austria",305,2004,0.867,0.791,0.97,-0.304,1.731,1,0.968,38.533,0.8565,0.78,0,0
"Austria",305,2005,0.868,0.792,0.97,-0.304,1.731,1,0.968,39.334,0.8565,0.76,0,0
"Austria",305,2006,0.871,0.795,0.97,-0.304,1.731,1,0.968,40.313,0.8565,0.8,0,0
"Austria",305,2007,0.879,0.806,0.97,-0.304,1.731,1,0.968,41.56,0.8565,0.8,1,0
"Austria",305,2008,0.879,0.806,0.97,-0.304,1.731,1,0.969,41.638,0.8565,0.8,1,0
"Austria",305,2009,0.878,0.806,0.97,-0.304,1.731,1,0.969,41.259,0.8565,0.8,1,0
"Austria",305,2010,0.873,0.8,0.97,-0.304,1.731,1,0.969,41.524,0.8565,0.8,1,0
"Austria",305,2011,0.874,0.802,0.97,-0.304,1.731,1,0.969,42.125,0.8565,0.8,1,0
"Austria",305,2012,0.875,0.804,0.97,-0.304,1.731,1,0.969,42.381,0.8565,0.8,1,0
"Austria",305,2013,0.875,0.801,0.97,-0.304,1.731,1,0.97,42.406,NA,0.8,1,0
"Austria",305,2014,0.876,0.802,0.97,-0.304,1.731,1,0.97,42.507,NA,0.8,1,0
"Austria",305,2015,0.876,0.803,0.97,-0.304,1.731,1,0.969,42.963,NA,0.82,1,0
"Austria",305,2016,0.854,0.781,0.97,-0.304,1.731,1,0.969,43.987,NA,0.82,0,0
"Austria",305,2017,0.852,0.778,0.97,-0.304,1.731,1,0.962,44.859,NA,0.76,0,0
"Austria",305,2018,0.843,0.762,0.97,-0.304,1.731,1,0.947,45.734,NA,0.74,0,0
"Austria",305,2019,0.844,0.765,0.97,0.366,1.731,1,0.948,46.194,NA,0.74,0,0
"Austria",305,2020,0.841,0.763,0.97,-0.29,1.731,1,0.947,NA,NA,0.88,0,0
"Austria",305,2021,0.825,0.749,0.97,-0.29,1.731,1,0.94,NA,NA,1,0,0
"Barbados",53,1990,0.745,0.636,0,-0.317,1.722,1,0.927,16.041,0.38598028,0.7,0,0
"Barbados",53,1991,0.759,0.65,0,-0.317,1.722,1,0.927,15.749,0.38598028,0.7,0,0
"Barbados",53,1992,0.76,0.652,0,-0.317,1.722,1,0.927,15.072,0.38598028,0.7,0,0
"Barbados",53,1993,0.76,0.652,0,-0.317,1.722,1,0.927,15.292,0.38598028,0.7,0,0
"Barbados",53,1994,0.763,0.653,0,-0.317,1.722,1,0.927,16.244,0.38598028,0.7,0,0
"Barbados",53,1995,0.768,0.655,0,-0.317,1.722,1,0.927,16.957,0.38598028,0.7,0,0
"Barbados",53,1996,0.768,0.655,0,-0.317,1.722,1,0.927,17.593,0.38598028,0.7,0,0
"Barbados",53,1997,0.768,0.655,0,-0.317,1.722,1,0.927,18.043,0.38598028,0.7,0,0
"Barbados",53,1998,0.768,0.655,0,-0.317,1.722,1,0.927,18.557,0.41333553,0.7,0,0
"Barbados",53,1999,0.768,0.66,0,-0.317,1.722,1,0.927,18.713,0.41333553,0.7,0,0
"Barbados",53,2000,0.768,0.661,0,-0.317,1.722,1,0.927,18.83,0.41333553,0.7,0,0
"Barbados",53,2001,0.768,0.661,0,-0.317,1.722,1,0.927,18.497,0.41333553,0.7,0,0
"Barbados",53,2002,0.768,0.661,0,-0.317,1.722,1,0.927,18.385,0.41333553,0.7,0,0
"Barbados",53,2003,0.768,0.659,0,-0.317,1.722,1,0.927,18.492,0.41333553,0.7,0,0
"Barbados",53,2004,0.767,0.658,0,-0.317,1.722,1,0.927,18.761,0.41333553,0.7,0,0
"Barbados",53,2005,0.767,0.658,0,-0.317,1.722,1,0.927,19.048,0.41333553,0.58,0,0
"Barbados",53,2006,0.767,0.658,0,-0.317,1.722,1,0.924,19.325,0.41333553,0.58,0,0
"Barbados",53,2007,0.767,0.658,0,-0.317,1.722,1,0.926,19.611,0.41333553,0.58,0,0
"Barbados",53,2008,0.784,0.676,0,-0.317,1.722,1,0.926,19.166,0.41333553,0.58,0,0
"Barbados",53,2009,0.785,0.677,0,-0.317,1.722,1,0.926,18.197,0.41333553,0.58,0,0
"Barbados",53,2010,0.785,0.676,0,-0.317,1.722,1,0.924,17.582,0.41333553,0.58,0,0
"Barbados",53,2011,0.785,0.676,0,-0.317,1.722,1,0.924,17.018,0.41333553,0.58,0,0
"Barbados",53,2012,0.785,0.676,0,-0.317,1.722,1,0.924,16.607,0.41333553,0.58,0,0
"Barbados",53,2013,0.779,0.67,0,-0.317,1.722,1,0.924,16.358,NA,0.58,0,0
"Barbados",53,2014,0.778,0.669,0,-0.317,1.722,1,0.92,16.309,NA,0.62,0,0
"Barbados",53,2015,0.773,0.669,0,-0.317,1.722,1,0.941,16.461,NA,0.58,0,0
"Barbados",53,2016,0.773,0.669,0,-0.317,1.722,1,0.941,16.831,NA,0.58,0,0
"Barbados",53,2017,0.775,0.663,0,-0.317,1.722,1,0.925,17.345,NA,0.6,0,0
"Barbados",53,2018,0.777,0.662,0,-0.317,1.722,1,0.916,17.563,NA,0.62,0,0
"Barbados",53,2019,0.787,0.67,0,-0.317,1.722,1,0.916,17.879,NA,0.57,0,0
"Barbados",53,2020,0.797,0.683,0,-0.317,1.722,1,0.923,NA,NA,0.57,0,0
"Barbados",53,2021,0.797,0.683,0,-0.317,1.722,1,0.923,NA,NA,0.55,0,0
"Belgium",211,1990,0.872,0.802,0.492,-0.243,0.688,1,0.985,28.403,0.15657896,0.8,1,0
"Belgium",211,1991,0.872,0.802,0.492,-0.243,0.688,1,0.982,29.084,0.15657896,0.8,1,0
"Belgium",211,1992,0.875,0.805,0.874,-0.243,0.688,1,0.985,29.473,0.15657896,0.8,1,0
"Belgium",211,1993,0.875,0.805,0.874,-0.243,0.688,1,0.985,29.775,0.53206253,0.8,1,0
"Belgium",211,1994,0.875,0.805,0.874,-0.243,0.688,1,0.985,30.473,0.53206253,0.8,1,0
"Belgium",211,1995,0.879,0.808,0.956,-0.243,0.688,1,0.985,30.966,0.53206253,0.8,1,0
"Belgium",211,1996,0.88,0.814,0.985,-0.243,0.688,1,0.985,31.401,0.53206253,0.8,1,0
"Belgium",211,1997,0.88,0.814,0.985,-0.243,0.688,1,0.985,32.496,0.53206253,0.8,1,0
"Belgium",211,1998,0.88,0.812,0.985,-0.243,0.688,1,0.985,33.374,0.8565,0.7,1,0
"Belgium",211,1999,0.881,0.816,0.985,-0.243,0.688,1,0.985,34.634,0.8565,0.7,1,0
"Belgium",211,2000,0.885,0.821,0.985,-0.243,0.688,1,0.985,35.577,0.8565,0.7,1,0
"Belgium",211,2001,0.885,0.821,0.985,-0.243,0.688,1,0.985,36.188,0.8565,0.7,1,0
"Belgium",211,2002,0.885,0.821,0.985,-0.243,0.688,1,0.985,36.57,0.8565,0.7,1,0
"Belgium",211,2003,0.888,0.823,0.985,-0.243,0.688,1,0.985,36.822,0.8565,0.7,1,0
"Belgium",211,2004,0.856,0.789,0.985,-0.243,0.688,1,0.985,37.418,0.8565,0.7,0,0
"Belgium",211,2005,0.877,0.813,0.985,-0.243,0.688,1,0.985,38.082,0.8565,0.75,1,0
"Belgium",211,2006,0.88,0.817,0.985,-0.243,0.688,1,0.985,38.894,0.8565,0.75,1,0
"Belgium",211,2007,0.886,0.825,0.985,-0.243,0.688,1,0.985,39.845,0.8565,0.75,1,0
"Belgium",211,2008,0.891,0.829,0.985,-0.243,0.688,1,0.985,39.761,0.8565,0.75,1,0
"Belgium",211,2009,0.891,0.829,0.985,-0.243,0.688,1,0.985,39.551,0.8565,0.75,1,0
"Belgium",211,2010,0.891,0.827,0.985,-0.243,0.688,1,0.985,39.99,0.8565,0.75,1,0
"Belgium",211,2011,0.892,0.828,0.985,-0.243,0.688,1,0.985,40.094,0.8565,0.75,1,0
"Belgium",211,2012,0.892,0.828,0.985,-0.243,0.688,1,0.985,40.036,0.8565,0.75,1,0
"Belgium",211,2013,0.896,0.835,0.985,-0.243,0.688,1,0.985,40.075,NA,0.72,1,0
"Belgium",211,2014,0.896,0.836,0.985,-0.243,0.688,1,0.985,40.546,NA,0.72,1,0
"Belgium",211,2015,0.896,0.835,0.985,-0.243,0.688,1,0.982,41.208,NA,0.72,1,0
"Belgium",211,2016,0.896,0.834,0.985,-0.243,0.688,1,0.982,42.127,NA,0.72,1,0
"Belgium",211,2017,0.895,0.832,0.985,-0.243,0.688,1,0.982,42.989,NA,0.76,1,0
"Belgium",211,2018,0.895,0.832,0.985,-0.243,0.688,1,0.982,43.733,NA,0.65,1,0
"Belgium",211,2019,0.889,0.828,0.985,0.409,0.688,1,0.982,44.202,NA,0.65,1,0
"Belgium",211,2020,0.886,0.823,0.91,-0.089,0.688,1,0.978,NA,NA,0.6,1,0
"Belgium",211,2021,0.885,0.815,0.91,-0.089,0.688,1,0.98,NA,NA,0.6,1,0
"Bosnia and Herzegovina",346,1992,0.253,0.103,0.18,0.304,-0.338,0,0.193,2.111,NA,0.27,0,1
"Bulgaria",355,1990,0.481,0.407,0.473,-1.096,-2.388,0,0.848,10.571,NA,0.2,0,1
"Comoros",581,1990,0.373,0.19,0.4,0.776,-1.028,0,0.43,2.453,0.526625,0.78,0,1
"Croatia",344,1991,0.241,0.161,0.818,1.055,1.635,1,0.568,12.024,NA,0.22,0,1
"Cuba",40,1990,0.071,0.047,0.723,-0.221,-1.785,0,0.184,5.742,NA,0.62,0,1
"Cyprus",352,1990,0.755,0.617,0.479,0.732,1.129,0,0.816,19.157,NA,0.64,0,0
"Cyprus",352,1991,0.772,0.635,0.479,0.732,1.129,0,0.816,19.479,NA,0.64,0,0
"Cyprus",352,1992,0.782,0.643,0.479,0.732,1.129,0,0.816,20.229,NA,0.64,0,0
"Cyprus",352,1993,0.776,0.637,0.479,0.732,1.129,0,0.816,20.442,NA,0.64,0,0
"Cyprus",352,1994,0.776,0.639,0.479,0.732,1.129,0,0.828,21.127,NA,0.64,0,0
"Cyprus",352,1995,0.776,0.637,0.479,0.732,1.129,0,0.814,22.052,NA,0.64,0,0
"Cyprus",352,1996,0.78,0.641,0.479,0.732,1.129,0,0.814,22.19,NA,0.64,0,0
"Cyprus",352,1997,0.783,0.644,0.479,0.732,1.129,0,0.814,22.63,NA,0.64,0,0
"Cyprus",352,1998,0.765,0.633,0.479,0.732,1.129,0,0.814,23.401,NA,0.64,0,0
"Cyprus",352,1999,0.768,0.637,0.479,0.485,1.129,0,0.823,24.288,NA,0.64,0,0
"Cyprus",352,2000,0.797,0.673,0.479,0.485,1.129,0,0.846,25.425,NA,0.64,0,0
"Cyprus",352,2001,0.804,0.678,0.479,0.485,1.129,0,0.846,26.115,NA,0.64,0,0
"Cyprus",352,2002,0.81,0.683,0.479,0.485,1.129,0,0.846,26.562,0.5751754,0.64,0,0
"Cyprus",352,2003,0.806,0.672,0.479,0.485,1.129,0,0.846,26.904,0.5751754,0.64,0,0
"Cyprus",352,2004,0.832,0.716,0.479,0.485,1.129,0,0.911,27.712,0.5751754,0.64,0,0
"Cyprus",352,2005,0.832,0.716,0.479,0.485,1.129,0,0.911,28.51,0.5751754,0.6,0,0
"Cyprus",352,2006,0.841,0.725,0.479,0.485,1.129,0,0.911,29.441,0.5751754,0.6,0,0
"Cyprus",352,2007,0.848,0.733,0.479,0.485,1.129,0,0.919,30.318,0.5751754,0.6,0,0
"Cyprus",352,2008,0.845,0.732,0.479,0.536,1.129,0,0.925,30.729,0.5751754,0.6,0,0
"Cyprus",352,2009,0.846,0.734,0.479,0.536,1.129,0,0.929,30.327,0.5751754,0.66,0,0
"Cyprus",352,2010,0.851,0.741,0.479,0.785,1.129,0,0.94,29.881,0.5751754,0.66,0,0
"Cyprus",352,2011,0.854,0.743,0.479,0.785,1.129,0,0.94,29.042,0.5751754,0.66,0,0
"Cyprus",352,2012,0.853,0.742,0.479,0.785,1.129,0,0.94,27.951,0.5751754,0.66,0,0
"Cyprus",352,2013,0.854,0.745,0.479,0.611,1.129,0,0.96,26.72,NA,0.7,0,0
"Cyprus",352,2014,0.852,0.744,0.479,0.611,1.129,0,0.96,26.145,NA,0.7,0,0
"Cyprus",352,2015,0.853,0.746,0.479,0.85,1.129,0,0.96,26.82,NA,0.7,0,0
"Cyprus",352,2016,0.856,0.748,0.479,0.85,1.129,0,0.96,28.119,NA,0.7,0,0
"Cyprus",352,2017,0.852,0.747,0.481,1.059,1.129,0,0.959,29.573,NA,0.7,0,0
"Cyprus",352,2018,0.842,0.738,0.481,1.059,1.129,0,0.958,30.657,NA,0.7,0,0
"Cyprus",352,2019,0.85,0.728,0.478,1.059,1.129,0,0.946,31.33,NA,0.65,0,0
"Cyprus",352,2020,0.819,0.712,0.444,-0.918,1.129,0,0.938,NA,NA,0.7,0,0
"Cyprus",352,2021,0.816,0.689,0.444,1.053,1.129,0,0.927,NA,NA,0.66,0,0
"Czech Republic",315,1990,0.651,0.609,0.704,0.141,-0.784,1,0.963,16.443,NA,0.23,0,0
"Czech Republic",315,1991,0.889,0.807,0.704,0.141,1.85,1,0.963,15.597,NA,0.23,1,0
"Czech Republic",315,1992,0.891,0.814,0.704,0.141,1.85,1,0.963,15.31,NA,0.23,1,0
"Czech Republic",316,1993,0.9,0.831,0.704,0.141,1.85,0,0.963,18.292,0.69372225,0.23,1,0
"Czech Republic",316,1994,0.9,0.831,0.704,0.141,1.85,0,0.963,18.721,0.69372225,0.23,1,0
"Czech Republic",316,1995,0.9,0.831,0.704,0.141,1.85,0,0.963,19.543,0.69372225,0.23,1,0
"Czech Republic",316,1996,0.9,0.831,0.704,0.141,1.85,0,0.963,20.193,0.69372225,0.23,1,0
"Czech Republic",316,1997,0.901,0.831,0.704,0.141,1.85,1,0.963,20.283,0.69372225,0.23,1,0
"Czech Republic",316,1998,0.889,0.819,0.704,0.141,1.85,1,0.963,20.305,0.69372225,0.23,1,0
"Czech Republic",316,1999,0.88,0.809,0.704,0.141,1.85,1,0.963,20.66,0.69372225,0.23,1,0
"Czech Republic",316,2000,0.88,0.808,0.953,0.141,1.85,1,0.963,21.293,0.69372225,0.23,1,0
"Czech Republic",316,2001,0.88,0.808,0.953,0.141,1.85,1,0.963,22.078,0.69372225,0.31,1,0
"Czech Republic",316,2002,0.89,0.818,0.953,0.141,1.85,1,0.963,22.913,0.8315,0.31,1,0
"Czech Republic",316,2003,0.898,0.826,0.953,0.141,1.85,1,0.963,23.753,0.8315,0.31,1,0
"Czech Republic",316,2004,0.9,0.828,0.953,0.141,1.85,1,0.963,24.956,0.8315,0.31,1,0
"Czech Republic",316,2005,0.9,0.829,0.953,0.141,1.85,1,0.965,26.205,0.8315,0.37,1,0
"Czech Republic",316,2006,0.904,0.835,0.953,-0.077,1.85,1,0.969,27.52,0.8315,0.37,1,0
"Czech Republic",316,2007,0.907,0.837,0.953,-0.077,1.85,1,0.969,28.736,0.8315,0.33,1,0
"Czech Republic",316,2008,0.907,0.835,0.953,-0.077,1.85,1,0.969,29.245,0.8315,0.33,1,0
"Czech Republic",316,2009,0.896,0.826,0.953,0.118,1.85,1,0.969,28.985,0.8315,0.33,1,0
"Czech Republic",316,2010,0.892,0.819,0.953,-0.083,1.85,1,0.969,28.952,0.8315,0.33,1,0
"Czech Republic",316,2011,0.896,0.814,0.953,-0.083,1.85,1,0.969,29.278,0.8315,0.33,1,0
"Czech Republic",316,2012,0.896,0.824,0.953,-0.083,1.85,1,0.969,29.27,0.8315,0.33,1,0
"Czech Republic",316,2013,0.868,0.788,0.953,0.207,1.85,1,0.97,29.454,NA,0.4,0,0
"Czech Republic",316,2014,0.857,0.776,0.953,-0.171,1.85,1,0.969,30.396,NA,0.4,0,0
"Czech Republic",316,2015,0.857,0.776,0.953,-0.171,1.85,1,0.968,31.74,NA,0.4,0,0
"Czech Republic",316,2016,0.857,0.771,0.953,-0.171,1.85,1,0.956,32.914,NA,0.4,0,0
"Czech Republic",316,2017,0.851,0.746,0.953,0.636,1.85,1,0.955,34.551,NA,0.46,0,0
"Czech Republic",316,2018,0.818,0.717,0.926,-0.189,1.85,1,0.96,35.378,NA,0.46,0,0
"Czech Republic",316,2019,0.808,0.708,0.953,-0.189,1.85,1,0.96,36.028,NA,0.42,0,0
"Czech Republic",316,2020,0.805,0.706,0.953,-0.189,1.85,1,0.943,NA,NA,0.41,0,0
"Czech Republic",316,2021,0.805,0.709,0.953,-0.391,1.85,1,0.945,NA,NA,0.41,0,0
"Denmark",390,1990,0.907,0.881,0.993,-0.282,1.781,0,0.993,30.655,0.5025526,0.76,1,0
"Denmark",390,1991,0.907,0.881,0.993,-0.282,1.781,0,0.993,31.097,0.5025526,0.76,1,0
"Denmark",390,1992,0.907,0.881,0.993,-0.282,1.781,0,0.993,31.711,0.5025526,0.76,1,0
"Denmark",390,1993,0.907,0.881,0.993,-0.282,1.781,0,0.993,32.058,0.5025526,0.76,1,0
"Denmark",390,1994,0.907,0.881,0.993,-0.282,1.781,0,0.993,33.059,0.5025526,0.76,1,0
"Denmark",390,1995,0.907,0.88,0.993,-0.282,1.781,0,0.993,33.91,0.5025526,0.76,1,0
"Denmark",390,1996,0.907,0.88,0.993,-0.282,1.781,0,0.993,34.919,0.5025526,0.76,1,0
"Denmark",390,1997,0.907,0.88,0.993,-0.282,1.781,0,0.993,35.887,0.5025526,0.76,1,0
"Denmark",390,1998,0.905,0.878,0.993,-0.282,1.781,0,0.993,37.212,0.5025526,0.76,1,0
"Denmark",390,1999,0.904,0.877,0.993,-0.282,1.781,0,0.993,38.158,0.5025526,0.76,1,0
"Denmark",390,2000,0.904,0.877,0.993,-0.282,1.781,0,0.993,39.078,0.5025526,0.76,1,0
"Denmark",390,2001,0.904,0.877,0.993,-0.282,1.781,0,0.993,39.695,0.5025526,0.76,1,0
"Denmark",390,2002,0.907,0.882,0.993,-0.282,1.781,0,0.993,40.031,0.5025526,0.76,1,0
"Denmark",390,2003,0.907,0.882,0.993,-0.282,1.781,0,0.993,40.248,0.5025526,0.76,1,0
"Denmark",390,2004,0.907,0.882,0.993,-0.282,1.781,0,0.993,40.884,0.5025526,0.76,1,0
"Denmark",390,2005,0.918,0.893,0.993,-0.282,1.781,0,0.993,41.95,0.5025526,0.76,1,0
"Denmark",390,2006,0.919,0.895,0.993,-0.282,1.781,0,0.993,43.169,0.5025526,0.76,1,0
"Denmark",390,2007,0.919,0.894,0.992,-0.282,1.781,0,0.993,43.738,0.5025526,0.76,1,0
"Denmark",390,2008,0.918,0.893,0.985,-0.282,1.781,0,0.993,43.543,0.5025526,0.76,1,0
