"country_name","cowcode","year","v2x_polyarchy","v2x_libdem","v2x_feduni","v2x_divparctrl","v2jureview","d_bicam","v2xcl_rol","e_gdppc","lvaw_garriga","ind_cso"
"Nicaragua",93,1992,0.698,0.485,0.456,0.779,1.819,0,0.729,2.811,0.69675004,0.64
"Nicaragua",93,1993,0.702,0.498,0.456,0.779,1.819,0,0.78,2.776,0.69675004,0.52
"Nicaragua",93,1994,0.702,0.499,0.456,0.779,1.819,0,0.78,2.803,0.69675004,0.52
"Nicaragua",93,1995,0.701,0.499,0.456,0.779,1.819,0,0.793,2.881,0.69675004,0.52
"Nicaragua",93,1996,0.689,0.468,0.456,0.779,1.819,0,0.784,2.975,0.69675004,0.52
"Canada",20,1990,0.831,0.753,0.988,-0.816,1.897,1,0.969,32.999,0.450625,0.64
"Canada",20,1991,0.831,0.753,0.988,-0.816,1.897,1,0.969,32.388,0.450625,0.64
"Canada",20,1992,0.826,0.749,0.988,-0.816,1.897,1,0.969,32.565,0.450625,0.64
"Canada",20,1993,0.827,0.749,0.988,-0.816,1.897,1,0.969,32.904,0.450625,0.64
"Canada",20,1994,0.833,0.756,0.988,-0.816,1.897,1,0.969,33.668,0.450625,0.64
"Canada",20,1995,0.833,0.756,0.988,-0.816,1.897,1,0.969,34.271,0.450625,0.64
"Canada",20,1996,0.837,0.76,0.988,-0.816,1.897,1,0.969,34.653,0.450625,0.64
"Canada",20,1997,0.836,0.758,0.988,-0.816,1.897,1,0.972,35.007,0.450625,0.64
"Canada",20,1998,0.835,0.757,0.988,-0.816,1.897,1,0.972,35.927,0.450625,0.42
"Canada",20,1999,0.835,0.757,0.988,-0.816,1.897,1,0.972,37.126,0.450625,0.42
"Canada",20,2000,0.836,0.758,0.988,-0.816,1.897,1,0.972,38.313,0.450625,0.42
"Canada",20,2001,0.83,0.755,0.988,-0.816,1.897,1,0.972,38.7,0.472375,0.42
"Canada",20,2002,0.826,0.75,0.988,-0.816,1.897,1,0.972,39.333,0.472375,0.42
"Canada",20,2003,0.826,0.75,0.988,-0.816,1.897,1,0.972,39.891,0.472375,0.42
"Canada",20,2004,0.825,0.752,0.988,-1.195,1.897,1,0.972,40.943,0.472375,0.42
"Canada",20,2005,0.824,0.751,0.988,-1.195,1.897,1,0.972,42.063,0.472375,0.45
"Canada",20,2006,0.834,0.762,0.988,-1.195,1.897,1,0.972,42.817,0.472375,0.51
"Canada",20,2007,0.834,0.761,0.988,-1.195,1.897,1,0.972,43.559,0.472375,0.51
"Canada",20,2008,0.833,0.76,0.988,-1.195,1.897,1,0.972,43.404,0.472375,0.51
"Canada",20,2009,0.832,0.761,0.988,-1.195,1.897,1,0.972,42.464,0.472375,0.51
"Canada",20,2010,0.832,0.761,0.988,-1.195,1.897,1,0.972,42.797,0.472375,0.49
"Canada",20,2011,0.814,0.742,0.988,-0.553,1.897,1,0.972,43.272,0.472375,0.49
"Canada",20,2012,0.807,0.734,0.988,-0.553,1.897,1,0.972,43.86,0.472375,0.49
"Canada",20,2013,0.816,0.742,0.974,-0.553,1.897,1,0.977,44.227,NA,0.45
"Canada",20,2014,0.808,0.737,0.974,-0.553,1.897,1,0.977,44.898,NA,0.45
"Canada",20,2015,0.812,0.738,0.986,-0.553,1.897,1,0.977,45.154,NA,0.47
"Canada",20,2016,0.841,0.767,0.986,-0.553,1.897,1,0.978,45.297,NA,0.47
"Canada",20,2017,0.846,0.77,0.964,-0.553,1.897,1,0.974,46.279,NA,0.57
"Canada",20,2018,0.847,0.769,0.984,-0.553,1.897,1,0.973,46.736,NA,0.57
"Canada",20,2019,0.851,0.77,0.984,-0.553,1.897,1,0.962,46.849,NA,0.5
"Canada",20,2020,0.862,0.748,0.984,-1.034,1.897,1,0.961,NA,NA,0.52
"Canada",20,2021,0.857,0.755,0.984,-1.034,1.897,1,0.966,NA,NA,0.52
"Australia",900,1990,0.895,0.857,0.974,-1.117,1.828,1,0.983,29.686,0.34716448,0.76
"Australia",900,1991,0.895,0.857,0.974,-1.117,1.828,1,0.983,29.525,0.34716448,0.76
"Australia",900,1992,0.895,0.857,0.977,-1.117,1.828,1,0.983,29.863,0.34716448,0.76
"Australia",900,1993,0.892,0.853,0.977,-1.117,1.828,1,0.983,30.7,0.34716448,0.76
"Australia",900,1994,0.891,0.853,0.977,-1.117,1.828,1,0.983,31.679,0.34716448,0.76
"Australia",900,1995,0.891,0.853,0.977,-1.117,1.828,1,0.983,32.627,0.34716448,0.76
"Australia",900,1996,0.892,0.854,0.977,-1.526,1.828,1,0.983,33.707,0.34716448,0.76
"Australia",900,1997,0.889,0.851,0.977,-1.526,1.828,1,0.983,34.852,0.34716448,0.76
"Australia",900,1998,0.889,0.85,0.977,-1.526,1.828,1,0.983,35.977,0.25111538,0.64
"Australia",900,1999,0.887,0.847,0.977,-1.526,1.828,1,0.983,37.17,0.25111538,0.64
"Australia",900,2000,0.893,0.854,0.977,-1.526,1.828,1,0.984,38.128,0.25111538,0.64
"Australia",900,2001,0.892,0.853,0.977,-1.526,1.828,1,0.984,38.807,0.25111538,0.64
"Australia",900,2002,0.882,0.843,0.977,-1.526,1.828,1,0.984,39.869,0.25111538,0.64
"Australia",900,2003,0.882,0.843,0.977,-1.526,1.828,1,0.984,40.897,0.25111538,0.64
"Australia",900,2004,0.883,0.844,0.977,-1.526,1.828,1,0.984,41.688,0.25111538,0.64
"Australia",900,2005,0.884,0.846,0.977,-1.513,1.828,1,0.984,42.695,0.25111538,0.64
"Australia",900,2006,0.884,0.846,0.977,-1.513,1.828,1,0.984,43.309,0.25111538,0.64
"Australia",900,2007,0.884,0.847,0.977,-1.349,1.828,1,0.984,43.945,0.25111538,0.64
"Australia",900,2008,0.892,0.855,0.977,-0.921,1.828,1,0.984,44.512,0.25111538,0.64
"Australia",900,2009,0.892,0.855,0.977,-0.921,1.828,1,0.984,44.626,0.25111538,0.64
"Australia",900,2010,0.896,0.859,0.977,-1.382,1.828,1,0.983,45.222,0.25111538,0.67
"Australia",900,2011,0.904,0.868,0.977,-1.382,1.828,1,0.983,45.765,0.25111538,0.67
"Australia",900,2012,0.904,0.869,0.977,-1.382,1.828,1,0.983,46.334,0.25111538,0.67
"Australia",900,2013,0.891,0.853,0.979,-1.383,1.828,1,0.978,46.671,NA,0.64
"Australia",900,2014,0.873,0.834,0.979,1.633,1.828,1,0.978,46.944,NA,0.64
"Australia",900,2015,0.884,0.844,0.979,1.633,1.828,1,0.977,47.205,NA,0.66
"Australia",900,2016,0.887,0.849,0.979,1.633,1.828,1,0.977,47.164,NA,0.66
"Australia",900,2017,0.889,0.849,0.979,1.633,1.828,1,0.97,47.525,NA,0.66
"Australia",900,2018,0.878,0.838,0.979,1.633,1.828,1,0.97,48.066,NA,0.62
"Australia",900,2019,0.851,0.809,0.979,1.633,1.828,1,0.971,48.067,NA,0.57
"Australia",900,2020,0.859,0.814,0.979,-1.536,1.828,1,0.961,NA,NA,0.5
"Australia",900,2021,0.854,0.808,0.979,1.33,1.828,1,0.959,NA,NA,0.52
"Botswana",571,1990,0.69,0.577,0.483,-0.297,1.854,0,0.869,6.988,0.32725,0.52
"Botswana",571,1991,0.69,0.577,0.483,-0.297,1.854,0,0.869,7.3,0.32725,0.52
"Botswana",571,1992,0.69,0.577,0.483,-0.297,1.854,0,0.869,7.4,0.32725,0.52
"Botswana",571,1993,0.69,0.577,0.483,-0.297,1.854,0,0.869,7.43,0.32725,0.52
"Botswana",571,1994,0.684,0.58,0.483,-0.297,1.854,0,0.869,7.601,0.32725,0.52
"Botswana",571,1995,0.691,0.588,0.483,-0.297,1.854,0,0.88,7.931,0.32725,0.52
"Botswana",571,1996,0.691,0.588,0.483,-0.297,1.854,0,0.88,8.423,0.51587504,0.52
"Botswana",571,1997,0.709,0.604,0.483,-0.297,1.854,0,0.88,8.798,0.51587504,0.52
"Botswana",571,1998,0.709,0.606,0.483,-0.297,1.854,0,0.883,8.957,0.51587504,0.52
"Botswana",571,1999,0.709,0.606,0.483,-0.297,1.854,0,0.912,9.428,0.51587504,0.52
"Botswana",571,2000,0.705,0.602,0.483,-0.297,1.854,0,0.912,9.684,0.51587504,0.52
"Botswana",571,2001,0.705,0.602,0.483,-0.297,1.854,0,0.912,9.758,0.51587504,0.52
"Botswana",571,2002,0.705,0.602,0.483,-0.297,1.854,0,0.912,10.053,0.51587504,0.52
"Botswana",571,2003,0.705,0.602,0.483,-0.297,1.854,0,0.912,10.346,0.51587504,0.52
"Botswana",571,2004,0.716,0.612,0.483,-0.297,1.854,0,0.912,10.653,0.51587504,0.52
"Botswana",571,2005,0.725,0.62,0.483,-0.297,1.854,0,0.912,11.157,0.51587504,0.6
"Botswana",571,2006,0.723,0.618,0.476,-0.297,1.854,0,0.912,11.657,0.51587504,0.6
"Botswana",571,2007,0.727,0.62,0.476,-0.297,1.854,0,0.905,12.087,0.51587504,0.6
"Botswana",571,2008,0.72,0.616,0.476,-0.297,1.854,0,0.905,12.157,0.51587504,0.6
"Botswana",571,2009,0.724,0.62,0.476,-0.297,1.854,0,0.907,11.784,0.51587504,0.62
"Botswana",571,2010,0.72,0.617,0.469,-0.297,1.854,0,0.918,12.259,0.51587504,0.65
"Botswana",571,2011,0.723,0.622,0.469,-0.297,1.854,0,0.918,12.77,0.51587504,0.65
"Botswana",571,2012,0.723,0.615,0.469,-0.297,1.854,0,0.911,13.104,0.51587504,0.65
"Botswana",571,2013,0.715,0.611,0.469,-0.297,1.854,0,0.915,13.705,NA,0.65
"Botswana",571,2014,0.712,0.611,0.469,-0.297,1.854,0,0.916,14.252,NA,0.65
"Botswana",571,2015,0.702,0.597,0.454,-0.297,1.854,0,0.919,14.205,NA,0.68
"Botswana",571,2016,0.699,0.591,0.454,-0.297,1.854,0,0.912,14.524,NA,0.68
"Botswana",571,2017,0.685,0.573,0.418,-0.297,1.854,0,0.911,14.756,NA,0.61
"Botswana",571,2018,0.691,0.588,0.393,-0.902,1.854,0,0.911,15.009,NA,0.64
"Botswana",571,2019,0.672,0.573,0.377,-0.902,1.854,0,0.921,15.095,NA,0.58
"Cape Verde",402,1992,0.71,0.634,0.385,-0.593,0.677,0,0.906,2.196,NA,0.39
"Cape Verde",402,1993,0.71,0.634,0.385,-0.593,0.677,0,0.906,2.313,NA,0.39
"Cape Verde",402,1994,0.71,0.634,0.385,-0.593,0.677,0,0.906,2.491,NA,0.39
"Cape Verde",402,1995,0.711,0.635,0.385,-0.593,0.677,0,0.906,2.644,NA,0.39
"Cape Verde",402,1996,0.759,0.679,0.385,-0.593,0.677,0,0.906,2.843,NA,0.39
"Cape Verde",402,1997,0.765,0.68,0.385,-0.593,0.677,0,0.906,3.014,NA,0.39
"Cape Verde",402,1998,0.765,0.68,0.385,-0.593,0.677,0,0.906,3.269,NA,0.39
"Cape Verde",402,1999,0.765,0.68,0.385,-0.593,0.677,0,0.912,3.563,NA,0.39
"Cape Verde",402,2000,0.758,0.675,0.385,-0.593,0.677,0,0.912,3.792,NA,0.39
"Cape Verde",402,2001,0.751,0.671,0.385,-0.593,0.677,0,0.912,3.912,NA,0.39
"Cape Verde",402,2002,0.757,0.675,0.385,-0.593,0.677,0,0.912,4.087,0.518,0.39
"Cape Verde",402,2003,0.757,0.675,0.385,-0.593,0.677,0,0.912,4.274,0.518,0.39
"Cape Verde",402,2004,0.757,0.675,0.385,-0.593,0.677,0,0.912,4.483,0.518,0.39
"Cape Verde",402,2005,0.757,0.676,0.385,-0.593,0.677,0,0.915,4.697,0.518,0.53
"Cape Verde",402,2006,0.765,0.686,0.385,-0.593,0.677,0,0.915,4.995,0.518,0.53
"Cape Verde",402,2007,0.77,0.689,0.385,-0.593,0.677,0,0.915,5.424,0.518,0.53
"Cape Verde",402,2008,0.774,0.69,0.385,-0.593,0.677,0,0.915,5.687,0.518,0.53
"Cape Verde",402,2009,0.774,0.69,0.385,-0.593,0.677,0,0.915,5.745,0.518,0.53
"Cape Verde",402,2010,0.768,0.686,0.385,-0.593,0.677,0,0.915,5.785,0.518,0.53
"Cape Verde",402,2011,0.775,0.695,0.385,-0.47,0.677,0,0.915,5.898,0.518,0.53
"Cape Verde",402,2012,0.777,0.696,0.385,-0.47,0.677,0,0.915,5.887,0.518,0.53
"Cape Verde",402,2013,0.791,0.707,0.385,-0.47,0.677,0,0.916,5.815,NA,0.55
"Cape Verde",402,2014,0.791,0.706,0.385,-0.47,0.677,0,0.916,5.807,NA,0.55
"Cape Verde",402,2015,0.792,0.705,0.385,-0.47,0.677,0,0.913,5.876,NA,0.48
"Cape Verde",402,2016,0.779,0.696,0.385,-0.47,0.677,0,0.914,6.022,NA,0.57
"Cape Verde",402,2017,0.774,0.693,0.426,-1.056,0.677,0,0.913,6.168,NA,0.57
"Cape Verde",402,2018,0.751,0.67,0.426,-0.528,0.677,0,0.909,6.324,NA,0.57
"Cape Verde",402,2019,0.757,0.678,0.46,-0.528,0.677,0,0.905,6.474,NA,0.57
"Cape Verde",402,2020,0.767,0.68,0.46,-0.528,0.677,0,0.891,NA,NA,0.5
"Cape Verde",402,2021,0.747,0.648,0.46,-0.727,0.677,0,0.875,NA,NA,0.52
"Chile",155,1990,0.733,0.623,0,0.536,0.24,1,0.905,9.232,0.819,0.39
"Chile",155,1991,0.828,0.764,0,0.536,0.24,1,0.939,9.788,0.819,0.39
"Chile",155,1992,0.828,0.764,0.479,0.536,0.24,1,0.939,10.578,0.819,0.39
"Chile",155,1993,0.826,0.761,0.479,0.536,0.24,1,0.939,11.134,0.819,0.39
"Chile",155,1994,0.864,0.802,0.479,0.536,0.24,1,0.939,11.745,0.819,0.39
"Chile",155,1995,0.864,0.802,0.479,0.536,0.24,1,0.939,12.594,0.819,0.39
"Chile",155,1996,0.864,0.803,0.479,0.536,0.24,1,0.943,13.178,0.819,0.39
"Chile",155,1997,0.864,0.803,0.479,0.536,0.24,1,0.943,13.667,0.819,0.39
"Chile",155,1998,0.865,0.801,0.479,0.536,0.24,1,0.943,13.846,0.819,0.39
"Chile",155,1999,0.861,0.798,0.479,0.536,0.24,1,0.947,13.784,0.819,0.39
"Chile",155,2000,0.882,0.82,0.479,0.536,0.24,1,0.946,14.054,0.819,0.39
"Chile",155,2001,0.882,0.82,0.479,0.536,0.24,1,0.946,14.217,0.819,0.39
"Chile",155,2002,0.883,0.821,0.479,0.536,0.24,1,0.948,14.447,0.819,0.39
"Chile",155,2003,0.883,0.821,0.479,0.536,0.24,1,0.948,14.947,0.819,0.39
"Chile",155,2004,0.883,0.821,0.479,0.536,0.24,1,0.948,15.813,0.819,0.39
"Chile",155,2005,0.881,0.827,0.479,0.536,1.84,1,0.948,16.711,0.819,0.45
"Chile",155,2006,0.892,0.841,0.479,0.429,1.84,1,0.948,17.749,0.819,0.45
"Chile",155,2007,0.892,0.843,0.479,0.429,1.84,1,0.948,18.509,0.819,0.45
"Chile",155,2008,0.892,0.843,0.479,0.534,1.84,1,0.95,18.743,0.819,0.45
"Chile",155,2009,0.891,0.842,0.479,0.534,1.84,1,0.95,18.849,0.819,0.45
"Chile",155,2010,0.893,0.846,0.479,0.773,1.84,1,0.955,19.839,0.819,0.44
"Chile",155,2011,0.896,0.85,0.479,0.773,1.84,1,0.955,20.679,0.819,0.44
"Chile",155,2012,0.895,0.849,0.479,0.773,1.84,1,0.955,21.542,0.819,0.44
"Chile",155,2013,0.895,0.852,0.593,0.773,1.84,1,0.965,22.08,NA,0.5
"Chile",155,2014,0.894,0.853,0.593,0.34,1.84,1,0.964,22.276,NA,0.5
"Chile",155,2015,0.89,0.846,0.583,0.34,1.84,1,0.954,22.316,NA,0.5
"Chile",155,2016,0.891,0.846,0.583,0.34,1.84,1,0.954,22.596,NA,0.5
"Chile",155,2017,0.892,0.848,0.621,0.34,1.84,1,0.954,22.899,NA,0.5
"Chile",155,2018,0.873,0.816,0.614,0.808,1.84,1,0.942,23.194,NA,0.47
"Chile",155,2019,0.83,0.807,0.623,0.808,1.84,1,0.938,23.245,NA,0.54
"Chile",155,2020,0.835,0.77,0.623,0.808,1.84,1,0.894,NA,NA,0.41
"Chile",155,2021,0.834,0.77,0.824,1.033,1.84,1,0.917,NA,NA,0.35
"Costa Rica",94,1990,0.896,0.84,0.488,-0.507,1.872,0,0.965,8.315,0.474,0.64
"Costa Rica",94,1991,0.899,0.847,0.488,-0.507,1.872,0,0.973,8.482,0.474,0.64
"Costa Rica",94,1992,0.899,0.847,0.488,-0.507,1.872,0,0.973,8.883,0.474,0.64
"Costa Rica",94,1993,0.899,0.847,0.488,-0.507,1.872,0,0.973,9.228,0.474,0.64
"Costa Rica",94,1994,0.898,0.847,0.488,-0.507,1.872,0,0.973,9.449,0.474,0.64
"Costa Rica",94,1995,0.898,0.847,0.488,-1.452,1.872,0,0.973,9.642,0.73425,0.64
"Costa Rica",94,1996,0.898,0.846,0.488,-1.452,1.872,0,0.973,9.623,0.73425,0.64
"Costa Rica",94,1997,0.898,0.842,0.488,-1.452,1.872,0,0.976,9.865,0.73425,0.64
"Costa Rica",94,1998,0.9,0.85,0.488,-1.452,1.872,0,0.976,10.209,0.73425,0.64
"Costa Rica",94,1999,0.9,0.85,0.488,-1.452,1.872,0,0.976,10.416,0.73425,0.64
"Costa Rica",94,2000,0.901,0.848,0.488,-1.452,1.872,0,0.976,10.57,0.73425,0.64
"Costa Rica",94,2001,0.901,0.849,0.488,-1.452,1.872,0,0.976,10.708,0.73425,0.64
"Costa Rica",94,2002,0.904,0.854,0.488,1.557,1.872,0,0.976,10.938,0.73425,0.64
"Costa Rica",94,2003,0.904,0.855,0.488,1.265,1.872,0,0.976,11.118,0.73425,0.64
"Costa Rica",94,2004,0.902,0.852,0.488,1.265,1.872,0,0.976,11.329,0.73425,0.64
"Costa Rica",94,2005,0.902,0.849,0.488,1.265,1.872,0,0.967,11.721,0.73425,0.5
"Costa Rica",94,2006,0.909,0.857,0.488,1.265,1.872,0,0.967,12.164,0.73425,0.5
"Costa Rica",94,2007,0.912,0.861,0.488,1.265,1.872,0,0.968,12.718,0.73425,0.5
"Costa Rica",94,2008,0.912,0.861,0.488,1.265,1.872,0,0.968,13.084,0.73425,0.5
"Costa Rica",94,2009,0.912,0.86,0.488,1.265,1.872,0,0.968,13.238,0.73425,0.5
"Costa Rica",94,2010,0.915,0.865,0.488,1.265,1.872,0,0.968,13.55,0.73425,0.5
"Costa Rica",94,2011,0.916,0.865,0.488,1.346,1.872,0,0.968,13.963,0.73425,0.5
"Costa Rica",94,2012,0.913,0.864,0.488,1.268,1.872,0,0.973,14.352,0.73425,0.5
"Costa Rica",94,2013,0.913,0.858,0.488,1.396,1.872,0,0.966,14.547,NA,0.45
"Costa Rica",94,2014,0.912,0.861,0.488,1.266,1.872,0,0.971,15.021,NA,0.45
"Costa Rica",94,2015,0.912,0.861,0.488,1.361,1.872,0,0.972,15.53,NA,0.52
"Costa Rica",94,2016,0.908,0.86,0.488,1.361,1.872,0,0.975,16.171,NA,0.55
"Costa Rica",94,2017,0.906,0.857,0.487,1.313,1.872,0,0.975,16.892,NA,0.55
"Costa Rica",94,2018,0.897,0.843,0.493,1.186,1.872,0,0.954,17.25,NA,0.57
"Costa Rica",94,2019,0.899,0.849,0.485,1.186,1.872,0,0.967,17.497,NA,0.57
"Costa Rica",94,2020,0.903,0.853,0.485,1.186,1.872,0,0.968,NA,NA,0.5
"Costa Rica",94,2021,0.9,0.85,0.485,1.186,1.872,0,0.968,NA,NA,0.52
"Timor-Leste",860,2018,0.674,0.492,0.47,1.006,1.751,0,0.768,3.357,NA,0.39
"Timor-Leste",860,2019,0.684,0.508,0.47,0.771,1.751,0,0.79,3.497,NA,0.39
"Timor-Leste",860,2020,0.664,0.48,0.47,-0.155,0.264,0,0.73,NA,NA,0.39
"Timor-Leste",860,2021,0.68,0.487,0.47,-0.155,0.264,0,0.76,NA,NA,0.39
"Ecuador",130,1990,0.73,0.479,0.898,1.343,0.299,0,0.739,6.506,NA,0.76
"Ecuador",130,1991,0.73,0.478,0.898,1.343,0.299,0,0.739,6.597,NA,0.76
"Ecuador",130,1992,0.729,0.478,0.898,1.343,0.299,0,0.739,6.651,0.8815,0.76
"Ecuador",130,1993,0.719,0.466,0.898,1.343,0.299,0,0.748,6.602,0.8815,0.76
"Ecuador",130,1994,0.71,0.46,0.898,1.343,0.299,0,0.748,6.639,0.8815,0.76
"Ecuador",130,1995,0.711,0.46,0.898,1.343,0.299,0,0.748,6.628,0.8815,0.76
"Ecuador",130,1996,0.711,0.455,0.898,1.343,0.299,0,0.737,6.624,0.8815,0.76
"Ecuador",130,1997,0.711,0.462,0.898,1.343,0.299,0,0.731,6.689,0.8815,0.76
"Ecuador",130,1998,0.708,0.471,0.898,1.343,0.299,0,0.789,6.671,0.8815,0.76
"Ecuador",130,1999,0.705,0.467,0.898,1.343,0.299,0,0.789,6.528,0.8815,0.76
"Ecuador",130,2000,0.703,0.461,0.898,1.343,0.299,0,0.795,6.537,0.8815,0.76
"Ecuador",130,2001,0.703,0.461,0.898,1.343,0.299,0,0.795,6.674,0.8815,0.76
"Ecuador",130,2002,0.704,0.461,0.898,1.343,0.299,0,0.795,6.909,0.8815,0.76
"Ecuador",130,2003,0.706,0.464,0.946,1.343,0.299,0,0.795,7.118,0.8815,0.76
"Ecuador",130,2004,0.706,0.464,0.946,1.343,0.299,0,0.795,7.494,0.8815,0.76
"Ecuador",130,2005,0.706,0.463,0.946,1.343,0.299,0,0.795,7.864,0.8815,0.61
"Ecuador",130,2006,0.711,0.464,0.946,1.343,0.299,0,0.804,8.107,0.8815,0.61
"Ecuador",130,2007,0.672,0.404,0.943,1.643,1.055,0,0.848,8.355,0.8815,0.61
"Ecuador",130,2018,0.676,0.481,0.949,-1.659,1.701,0,0.865,10.054,NA,0.56
"Ecuador",130,2019,0.655,0.481,0.949,-1.659,1.701,0,0.863,9.952,NA,0.62
"France",220,1990,0.879,0.804,0.815,0.611,1.73,1,0.976,29.31,0.25679168,0.8
"France",220,1991,0.879,0.804,0.815,0.611,1.73,1,0.976,29.632,0.25679168,0.8
"France",220,1992,0.879,0.805,0.815,0.611,1.73,1,0.98,29.896,0.25679168,0.8
"France",220,1993,0.881,0.802,0.815,0.583,1.73,1,0.98,29.87,0.8565,0.8
"France",220,1994,0.882,0.809,0.948,0.583,1.73,1,0.98,30.308,0.8565,0.8
"France",220,1995,0.878,0.805,0.948,-0.053,1.73,1,0.98,30.794,0.8565,0.8
"France",220,1996,0.882,0.81,0.948,0.739,1.73,1,0.98,31.311,0.8565,0.8
"France",220,1997,0.88,0.807,0.948,0.884,1.73,1,0.98,32.145,0.8565,0.8
"France",220,1998,0.879,0.806,0.948,0.884,1.73,1,0.98,33.312,0.8565,0.8
"France",220,1999,0.879,0.806,0.948,0.884,1.73,1,0.98,34.327,0.8565,0.8
"France",220,2000,0.879,0.806,0.948,0.884,1.73,1,0.98,35.243,0.8565,0.8
"France",220,2001,0.879,0.806,0.948,0.884,1.73,1,0.98,35.822,0.8565,0.8
"France",220,2002,0.879,0.807,0.948,1.334,1.73,1,0.98,35.903,0.8565,0.8
"France",220,2003,0.879,0.808,0.966,-1.64,1.73,1,0.98,35.709,0.8565,0.8
"France",220,2004,0.879,0.808,0.966,-1.64,1.73,1,0.98,35.963,0.8565,0.8
"France",220,2005,0.879,0.808,0.966,-1.64,1.73,1,0.98,36.56,0.8565,0.64
"France",220,2006,0.879,0.808,0.966,-1.64,1.73,1,0.98,37.233,0.8565,0.64
"France",220,2007,0.884,0.818,0.966,-1.535,1.73,1,0.98,37.799,0.8565,0.64
"France",220,2008,0.894,0.828,0.966,-1.535,1.73,1,0.98,37.766,0.8565,0.64
"France",220,2009,0.894,0.828,0.966,-1.535,1.73,1,0.98,37.283,0.8565,0.64
"France",220,2010,0.894,0.828,0.966,-1.535,1.73,1,0.98,37.481,0.8565,0.64
"France",220,2011,0.895,0.83,0.966,-1.535,1.73,1,0.98,37.943,0.8565,0.64
"France",220,2012,0.895,0.828,0.966,-1.535,1.73,1,0.979,37.989,0.8565,0.64
"France",220,2013,0.895,0.825,0.966,-1.535,1.73,1,0.979,37.964,NA,0.64
"France",220,2014,0.894,0.824,0.966,-1.535,1.73,1,0.978,38.127,NA,0.64
"France",220,2015,0.894,0.824,0.966,-1.535,1.73,1,0.978,38.588,NA,0.58
"France",220,2016,0.894,0.824,0.966,-1.234,1.73,1,0.978,39.155,NA,0.58
"France",220,2017,0.893,0.824,0.966,-1.416,1.73,1,0.978,39.926,NA,0.58
"France",220,2018,0.883,0.805,0.966,-1.416,1.73,1,0.973,40.504,NA,0.53
"France",220,2019,0.874,0.8,0.968,-1.416,1.73,1,0.973,40.649,NA,0.48
"France",220,2020,0.874,0.798,0.968,-1.416,1.73,1,0.959,NA,NA,0.48
"France",220,2021,0.874,0.795,0.978,-1.416,1.73,1,0.947,NA,NA,0.6
"Germany",260,1990,0.875,0.834,0.995,-0.314,1.768,1,0.993,29.288,0.694875,0.7
"Germany",255,1991,0.897,0.86,0.995,-0.314,1.768,1,0.993,29.891,NA,0.7
"Germany",255,1992,0.897,0.86,0.995,-0.314,1.768,1,0.993,30.289,NA,0.7
"Germany",255,1993,0.897,0.86,0.995,-0.314,1.768,1,0.993,30.492,NA,0.7
"Germany",255,1994,0.898,0.861,0.995,-0.314,1.768,1,0.993,30.951,NA,0.7
"Germany",255,1995,0.901,0.864,0.995,-0.314,1.768,1,0.993,31.37,NA,0.7
"Germany",255,1996,0.901,0.863,0.995,-0.314,1.768,1,0.993,31.79,NA,0.7
"Germany",255,1997,0.901,0.863,0.995,-0.314,1.768,1,0.993,32.445,NA,0.7
"Germany",255,1998,0.901,0.863,0.997,-0.314,1.768,1,0.993,33.34,NA,0.7
"Germany",255,1999,0.899,0.862,0.997,-0.53,1.768,1,0.993,34.125,NA,0.7
"Germany",255,2000,0.899,0.862,0.997,-0.291,1.768,1,0.993,34.773,NA,0.7
"Germany",255,2001,0.899,0.862,0.997,-0.291,1.768,1,0.993,35.471,NA,0.7
"Germany",255,2002,0.9,0.862,0.997,-0.291,1.768,1,0.993,35.954,NA,0.7
"Germany",255,2003,0.901,0.863,0.997,-0.291,1.768,1,0.993,36.102,NA,0.7
"Germany",255,2004,0.901,0.863,0.997,-0.291,1.768,1,0.993,36.58,NA,0.7
"Germany",255,2005,0.901,0.866,0.997,-0.505,1.768,1,0.993,37.291,NA,0.81
"Germany",255,2006,0.901,0.866,0.997,-0.505,1.768,1,0.993,38.209,NA,0.81
"Germany",255,2007,0.901,0.866,0.997,-0.505,1.768,1,0.993,39.249,NA,0.81
"Germany",255,2008,0.901,0.866,0.997,-0.505,1.768,1,0.993,39.721,NA,0.81
"Germany",255,2009,0.902,0.866,0.997,-0.505,1.768,1,0.993,39.032,NA,0.81
"Germany",255,2010,0.904,0.87,0.997,-0.333,1.768,1,0.993,40.066,NA,0.81
"Germany",255,2011,0.905,0.87,0.997,-0.333,1.768,1,0.993,41.259,NA,0.81
"Germany",255,2012,0.904,0.87,0.997,-0.333,1.768,1,0.993,41.687,NA,0.81
"Germany",255,2013,0.899,0.861,0.993,-0.333,1.768,1,0.992,41.845,NA,0.78
"Germany",255,2014,0.888,0.849,0.993,-0.35,1.768,1,0.992,42.589,NA,0.78
"Germany",255,2015,0.886,0.847,0.993,-0.192,1.768,1,0.992,43.066,NA,0.82
"Germany",255,2016,0.886,0.847,0.993,-0.192,1.768,1,0.992,44.002,NA,0.82
"Germany",255,2017,0.886,0.841,0.993,-0.192,1.768,1,0.992,45.078,NA,0.88
"Germany",255,2018,0.876,0.83,0.993,-0.192,1.768,1,0.992,45.372,NA,0.87
"Germany",255,2019,0.878,0.833,0.993,-0.192,1.768,1,0.992,45.517,NA,0.92
"Germany",255,2020,0.874,0.827,0.993,-0.192,1.768,1,0.99,NA,NA,0.92
